,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6
13,55.90778462759809,24.62604799072773,73.8781439721832,44.59311392915562,35.940718689170204,34.609580959941674,27.953892313799045,61.232335544512196,9.983532969213945,51.24880257529825,84.5272458060114,39.93413187685578,14.642515021513786,47.255389387612674,37.27185641839873,73.8781439721832,63.229042138354984,9.317964104599682,51.24880257529825,65.22574873219777,0.056239366183763746,0.05661234930990977,0.055787466185550326,0.05650949291099093,0.05461274103303464,0.05466971976248755
14,51.19293241302898,28.29083107035812,77.46298983550437,37.72110809381083,30.311604718240844,39.06829052573264,20.20773647882723,55.908070924755336,13.471824319218152,53.213706060911704,88.91404050683981,28.29083107035812,8.083094591530891,51.19293241302898,31.65878715016266,86.21967564299618,71.40066889185621,8.756685807491799,47.15138511726354,84.87249321107436,0.05656978389640592,0.05492380489707912,0.051649506278280424,0.05413819507630098,0.0540687576899852,0.05505873620104076
15,55.376809809290464,24.0188572666802,76.72690515745064,44.70176213521037,36.69547637965031,34.69390494076029,29.356381103720246,57.378381248180474,11.342238153710094,50.03928597225042,86.06757187227072,38.69704781854032,14.011000072230116,49.37209549262041,37.36266685928031,72.0565718000406,62.71590508522052,9.340666714820077,51.37366693151043,64.71747652411054,0.05625547263725785,0.056295044489328414,0.05548547835317579,0.05654495842390015,0.05415554499214547,0.05407302147418677
16,48.97311869282544,23.4802623869711,59.70695292686937,30.8597734228763,26.163720945482083,31.53063806250405,25.492856305854335,50.314847972080926,11.404698873671677,50.98571261170867,67.75732860240231,28.847179503993065,10.062969594416186,39.581013738036994,25.492856305854335,73.12424571942428,61.04868220612486,7.379511035905203,34.884961260642775,78.49116283644625,0.0566496388122722,0.05675175589222158,0.05147265642043676,0.05475306332832178,0.05409285469256302,0.05541539122643887
17,55.356044796416796,24.676791053824356,77.36507465523312,44.68500001638464,36.68171643136053,34.6808955351045,29.345373145088423,57.35686569267283,11.337985078784163,50.02052240640072,84.0344776427532,38.68253732761656,14.005746273792202,48.6866418088967,38.68253732761656,71.36261196646502,62.02544778393689,9.337164182528134,52.021343302656746,65.36014927769693,0.056169793883751346,0.05627585700164379,0.055461460779389585,0.056595732576645505,0.054440890483326856,0.05411596652323336
18,55.35185890974535,24.674925056151544,76.02544476760205,44.68162104762577,36.678942651036074,34.67827305188865,29.343154120828864,57.352528508892775,11.337127728502061,50.01673997868556,84.02812316419174,38.6796122501835,14.004687194031957,48.68296024592061,38.6796122501835,72.69099543568969,62.020757573570094,9.336458129354638,52.017409577832986,65.35520690548246,0.05612257913740215,0.056275730245746,0.05550657704598834,0.05665990919756921,0.054373288841536506,0.05417204914928371
19,55.35107197347168,24.674574253234365,76.6912443005933,44.68098580991088,36.678421187240275,34.677780031572624,29.34273694979222,57.351713129139334,11.336966548783357,50.01602889169128,84.02692853804135,38.679062342907926,14.004488089673558,48.68226812124618,38.679062342907926,72.02308160403544,62.019875825697184,9.336325393115706,52.01667004735893,65.35427775180995,0.0561625182788492,0.0562550687508075,0.055490661973528796,0.05664396655691218,0.05441255354587133,0.0541548456714806
20,48.96900209383513,23.478288675126432,59.70193405960721,30.85717940159474,26.161521666569453,31.527987649455493,25.490713418708697,50.31061858955664,11.403740213632839,50.981426837417395,67.08082478607551,28.844754658012473,10.062123717911327,39.57768662378455,25.490713418708697,73.78890726468306,61.04355055532872,7.378890726468307,34.882028888759265,78.48456499970835,0.05658608992545391,0.05677685522766381,0.05147664643668361,0.05469810100846894,0.054143936329448944,0.0555101232115257
21,55.35107197347168,24.674574253234365,76.6912443005933,44.68098580991088,36.678421187240275,34.677780031572624,29.34273694979222,57.351713129139334,11.336966548783357,50.01602889169128,84.02692853804135,38.679062342907926,14.004488089673558,48.68226812124618,38.679062342907926,72.02308160403544,62.019875825697184,9.336325393115706,52.01667004735893,65.35427775180995,0.0561625182788492,0.0562550687508075,0.055490661973528796,0.05664396655691218,0.05441255354587133,0.0541548456714806
22,52.04665204057995,26.361291293280754,75.02829060395291,37.852110574967234,30.4168745691701,37.852110574967234,18.926055287483617,54.75037422450618,16.898263649538944,54.75037422450618,88.54690152358407,30.4168745691701,8.111166551778693,50.018860402635276,32.44466620711477,91.2506237075103,69.62084623610045,8.78709709776025,45.96327712674593,83.81538770171316,0.05608109593261777,0.054838442787617875,0.0513717416578467,0.05387081964635264,0.053667388242152614,0.05423996575185473
23,50.220727927306235,24.77555911080441,60.9344832184649,29.462827050686325,26.11477852219924,30.802046462081158,26.11477852219924,50.220727927306235,10.713755291158662,50.890337633003654,66.96097056974165,26.78438822789666,9.37453587976383,39.50697263614757,25.445168816501827,71.64823850962357,60.9344832184649,7.365706762671581,36.82853381335791,79.01394527229515,0.05684499163277838,0.05720097678356786,0.051567706185950836,0.054668853401602276,0.05437502240050577,0.055732743898178394
24,48.92573446597375,23.45754392204221,59.64918311605019,30.82991486896976,26.138406084561318,31.50013040959954,25.46819054393154,50.26616554723331,11.393664190706216,50.93638108786308,67.02155406297774,29.489483787710206,10.05323310944666,39.542716897156865,25.46819054393154,73.72370946927552,60.319398656679965,7.372370946927552,34.851208112748424,78.41521825368396,0.0566484599531159,0.056908743311414794,0.051667873624403615,0.054775665807567514,0.054173209194284394,0.055610507479436355
25,49.70155377316893,23.507491649471795,60.447835670070326,29.552275216478826,26.19406212369714,31.567203072147837,25.522419505140803,51.044839010281606,11.41792451545773,50.37319639172527,67.83590447419003,28.88063259792249,9.402996659788718,38.955271876267545,25.522419505140803,73.88068804119706,61.791120907183,7.3880688041197065,34.92541616492952,78.58218637109142,0.05637200077073188,0.05665040731929152,0.05131269965569747,0.05447098049241216,0.05407650246781147,0.05547479073771864
26,48.98291870750818,23.48496102414776,59.718900889975735,30.8659487745942,26.16895656976465,31.536947660998422,25.497957683360426,50.32491648031663,11.406981068871769,50.99591536672085,67.09988864042218,28.181953228977314,10.735982182467549,39.588934297849086,25.497957683360426,73.8098775044644,61.060898662784176,7.380987750446439,34.89194209301953,78.50686970929394,0.05662543346575596,0.056643880950134576,0.051658964797886335,0.05458307423293059,0.05410486958667177,0.055384890562399154
27,50.89440422573476,24.77753889937087,60.269689214685904,29.465181393846443,26.11686532636389,30.80450782083946,26.11686532636389,50.224741012238255,10.71461141594416,50.89440422573476,66.966321349651,26.786528539860402,9.37528498895114,39.51012959629409,25.44720211286738,71.65396384412658,61.60901564167892,7.366295348461611,36.83147674230805,78.35059597909168,0.056757915714560785,0.0572436246000293,0.051534294773413765,0.054647435455190685,0.05435222968072653,0.05580128627956886
28,49.70155377316893,23.507491649471795,60.447835670070326,29.552275216478826,26.19406212369714,31.567203072147837,25.522419505140803,51.044839010281606,11.41792451545773,50.37319639172527,67.83590447419003,28.88063259792249,9.402996659788718,38.955271876267545,25.522419505140803,73.88068804119706,61.791120907183,7.3880688041197065,34.92541616492952,78.58218637109142,0.05637200077073188,0.05665040731929152,0.05131269965569747,0.05447098049241216,0.05407650246781147,0.05547479073771864
29,55.35107197347168,24.674574253234365,76.6912443005933,44.68098580991088,36.678421187240275,34.677780031572624,29.34273694979222,57.351713129139334,11.336966548783357,50.01602889169128,84.02692853804135,38.679062342907926,14.004488089673558,48.68226812124618,38.679062342907926,72.02308160403544,62.019875825697184,9.336325393115706,52.01667004735893,65.35427775180995,0.0561625182788492,0.0562550687508075,0.055490661973528796,0.05664396655691218,0.05441255354587133,0.0541548456714806
30,55.35107197347168,24.674574253234365,76.6912443005933,44.68098580991088,36.678421187240275,34.677780031572624,29.34273694979222,57.351713129139334,11.336966548783357,50.01602889169128,84.02692853804135,38.679062342907926,14.004488089673558,48.68226812124618,38.679062342907926,72.02308160403544,62.019875825697184,9.336325393115706,52.01667004735893,65.35427775180995,0.0561625182788492,0.0562550687508075,0.055490661973528796,0.05664396655691218,0.05441255354587133,0.0541548456714806
31,55.32211918884431,24.661667590207706,76.65112899659152,44.65761428497071,36.65923560706551,34.65964093758921,29.327388485652406,57.321713858320614,11.331036460365704,49.989866736907516,83.98297611800463,38.65883027654181,13.997162686334104,49.32333518041541,38.65883027654181,71.31887654465471,61.987434753765314,9.331441790889402,51.98946140638381,65.32009253622581,0.05616124328586532,0.05636500505109919,0.05554421642026393,0.056717864465107064,0.05439136051446321,0.05428875377110109
32,55.289328313168596,24.64704997093058,75.93955936989423,44.63114454195537,36.637506713545456,34.63909725644298,29.310005370836365,57.28773777027108,11.990456742614876,50.62637291326281,83.26706071260331,39.30205265634876,13.988866199717357,49.29409994186116,38.63591617064794,71.27660396998843,62.61682965587769,9.32591079981157,51.29250939896364,64.61523911298016,0.05610465554195667,0.056386453781566696,0.055953176731595264,0.05663731412997485,0.05455246367863545,0.05422945043544455
33,49.360414504080616,26.681305137340875,60.699969187450485,30.683500907942005,26.014272508907354,30.016468279508484,25.34723988047383,50.69447976094766,9.338456798069306,48.69338187564709,68.03732810021923,26.014272508907354,10.005489426502828,39.35492507757779,24.680207252040308,72.70655649925388,60.699969187450485,7.337358912768741,35.352729306976656,78.70985015515558,0.05707322857172643,0.0568962258382691,0.05251694862448899,0.055436125681878404,0.05460144216533359,0.056443400684781625
34,51.19293241302898,28.29083107035812,77.46298983550437,37.72110809381083,30.311604718240844,39.06829052573264,20.20773647882723,55.908070924755336,13.471824319218152,53.213706060911704,88.91404050683981,28.29083107035812,8.083094591530891,51.19293241302898,31.65878715016266,86.21967564299618,71.40066889185621,8.756685807491799,47.15138511726354,84.87249321107436,0.05656978389640592,0.05492380489707912,0.051649506278280424,0.05413819507630098,0.0540687576899852,0.05505873620104076
35,40.07208934568868,24.04325360741321,76.80483791256998,44.74716643601903,37.40061672264277,26.046858074697642,26.046858074697642,48.754375370587894,18.032440205559908,53.42945246091824,88.82646471627658,40.07208934568868,8.682286024899215,60.10813401853302,34.06127594383538,103.5195641430291,57.436661395487114,10.01802233642217,48.754375370587894,58.772397707010064,0.0544860562095302,0.05634046220078883,0.05637290849126595,0.05639178393286132,0.05407433931332122,0.054466294090754416
36,55.341112907368455,24.670134669549793,76.67744559454665,44.672946563779355,36.67182180608753,34.67154061666457,29.337457444870026,57.34139409679141,11.334926740063418,50.00702973557391,84.67857035223848,38.672102995510485,14.001968325960693,48.67350894262527,38.00534259903617,72.01012281922642,62.00871687211164,9.334645550640463,52.007310924996865,65.34251885448323,0.056218854901571275,0.05621653225281712,0.05553584008987485,0.05663236673665207,0.05448370254094078,0.05415230700382516
37,40.07208934568868,24.04325360741321,76.80483791256998,44.74716643601903,37.40061672264277,26.046858074697642,26.046858074697642,48.754375370587894,18.032440205559908,53.42945246091824,88.82646471627658,40.07208934568868,8.682286024899215,60.10813401853302,34.06127594383538,103.5195641430291,57.436661395487114,10.01802233642217,48.754375370587894,58.772397707010064,0.0544860562095302,0.05634046220078883,0.05637290849126595,0.05639178393286132,0.05407433931332122,0.054466294090754416
38,41.47575265949885,24.7516588451848,81.61357781385259,42.14471641207142,37.46197014406348,26.758550102902486,26.758550102902486,49.5033176903696,14.048238804023805,60.206737731530595,86.29632408186052,36.124042638918354,9.36549253601587,60.87570148410315,36.124042638918354,103.02041789617456,52.17917270065985,10.703420041160994,45.489535174934225,59.53777397895803,0.05406330256955564,0.05629931549718317,0.055207284760578505,0.05559801773760067,0.054937576246105076,0.05493075061641485
39,40.07208934568868,24.04325360741321,76.80483791256998,44.74716643601903,37.40061672264277,26.046858074697642,26.046858074697642,48.754375370587894,18.032440205559908,53.42945246091824,88.82646471627658,40.07208934568868,8.682286024899215,60.10813401853302,34.06127594383538,103.5195641430291,57.436661395487114,10.01802233642217,48.754375370587894,58.772397707010064,0.0544860562095302,0.05634046220078883,0.05637290849126595,0.05639178393286132,0.05407433931332122,0.054466294090754416
40,55.32399829441017,23.99595106745501,75.9871783802742,44.659131153319045,36.66048079750071,34.660818208546125,29.328384638000568,57.323660883364745,11.33142133740931,50.6581189201828,84.65238293241073,39.32669758277349,13.99763812268209,49.32501052754641,38.660143386455296,69.98819061341045,63.3226486502285,9.331758748454726,51.99122731281919,64.65575704286489,0.0564129634778165,0.05630859330306814,0.05575147505729877,0.056517890105954385,0.0544256722304028,0.054029209507264565
41,51.960439206264624,26.992435951306298,76.92844246122294,39.13903212939413,30.366490445219583,39.13903212939413,19.569516064697066,53.984871902612596,14.845839773218463,53.31006100382994,89.07503863931078,29.01686864765427,8.097730785391889,51.285628307481964,31.7161122427849,87.0506059429628,70.85514437217903,8.772541684174547,47.23676291478602,85.7009841453975,0.05618688871770408,0.05475045555514816,0.05184207202647999,0.05385816730177214,0.05381898138451696,0.054732536231721314
42,49.08821108973991,22.863002425358314,59.8472710546144,30.93229739901419,26.225208664381594,31.604738646818845,25.552767416576938,50.43309358534922,12.103942460483813,50.43309358534922,67.24412478046563,28.914973655600217,10.086618717069843,39.67403362047472,25.552767416576938,74.64097850631684,61.86459479802838,7.396853725851218,34.29450363803747,78.67562599314478,0.05612386132288327,0.05639123026017055,0.05126196553256735,0.054699910820609085,0.053897554211434,0.05518423004767954
43,51.9793174696212,27.002242841361664,76.95639209788074,38.47819604894037,30.377523196531868,39.15325211997441,19.576626059987206,54.67954175375736,14.851233562748915,53.329429611689285,89.10740137649348,29.027411054463787,8.100672852408499,51.30426139858716,31.727635338599953,87.08223316339136,70.88088745857436,8.775728923442541,47.25392497238291,85.73212102132328,0.05621956752408693,0.054727180486211446,0.051762710217625435,0.05383789010256452,0.05370971584520975,0.05468686479026035
44,55.32399829441017,23.99595106745501,75.9871783802742,44.659131153319045,36.66048079750071,34.660818208546125,29.328384638000568,57.323660883364745,11.33142133740931,50.6581189201828,84.65238293241073,39.32669758277349,13.99763812268209,49.32501052754641,38.660143386455296,69.98819061341045,63.3226486502285,9.331758748454726,51.99122731281919,64.65575704286489,0.0564129634778165,0.05630859330306814,0.05575147505729877,0.056517890105954385,0.0544256722304028,0.054029209507264565
45,55.289328313168596,24.64704997093058,75.93955936989423,44.63114454195537,36.637506713545456,34.63909725644298,29.310005370836365,57.28773777027108,11.990456742614876,50.62637291326281,83.26706071260331,39.30205265634876,13.988866199717357,49.29409994186116,38.63591617064794,71.27660396998843,62.61682965587769,9.32591079981157,51.29250939896364,64.61523911298016,0.05610465554195667,0.056386453781566696,0.055953176731595264,0.05663731412997485,0.05455246367863545,0.05422945043544455
46,55.32399829441017,23.99595106745501,75.9871783802742,44.659131153319045,36.66048079750071,34.660818208546125,29.328384638000568,57.323660883364745,11.33142133740931,50.6581189201828,84.65238293241073,39.32669758277349,13.99763812268209,49.32501052754641,38.660143386455296,69.98819061341045,63.3226486502285,9.331758748454726,51.99122731281919,64.65575704286489,0.0564129634778165,0.05630859330306814,0.05575147505729877,0.056517890105954385,0.0544256722304028,0.054029209507264565
47,55.35892575575743,24.011100327798406,76.03515103802829,44.68732561006926,36.68362550080312,34.682700473486584,29.346900400642497,57.35985078307397,12.005550163899203,50.69010069201886,84.03885114729442,39.351525537225164,14.006475191215737,49.35615067380783,38.68455052811965,71.36632597428971,62.69565085591806,9.337650127477158,51.357075701124366,64.6965758832346,0.05640547124203477,0.05617592344129802,0.05567036975737042,0.056404353511462064,0.05443703474600084,0.053931838196322586
48,51.19293241302898,28.29083107035812,77.46298983550437,37.72110809381083,30.311604718240844,39.06829052573264,20.20773647882723,55.908070924755336,13.471824319218152,53.213706060911704,88.91404050683981,28.29083107035812,8.083094591530891,51.19293241302898,31.65878715016266,86.21967564299618,71.40066889185621,8.756685807491799,47.15138511726354,84.87249321107436,0.05656978389640592,0.05492380489707912,0.051649506278280424,0.05413819507630098,0.0540687576899852,0.05505873620104076
49,51.95613027602756,26.990197545988345,76.92206300606678,39.135786441683095,30.363972239236887,39.135786441683095,19.567893220841547,53.98039509197669,14.844608650293589,53.98039509197669,89.06765190176154,29.01446236193747,8.097059263796503,51.28137533737785,31.713482116536305,87.04338708581241,70.8492685582194,8.771814202446212,47.232845705479605,85.01912226986329,0.0561999333875835,0.054758920283274566,0.05183648036955486,0.05387326641411624,0.05383238161763069,0.05474407927813157
50,51.968793805490314,26.996776002852112,76.94081160812851,38.47040580406426,30.371373003208625,39.14532520413556,19.57266260206778,54.66847140577553,14.84822680156866,53.31863260563292,88.41444140934067,29.021534203066018,8.099032800855634,51.968793805490314,31.72121180335123,87.06460260919806,70.86653700748678,8.773952200926937,47.24435800499119,85.71476380905546,0.05621116522432044,0.054754500767089695,0.05180199277959397,0.05388697320702166,0.05370885009209252,0.05471711785857901
51,55.32399829441017,23.99595106745501,75.9871783802742,44.659131153319045,36.66048079750071,34.660818208546125,29.328384638000568,57.323660883364745,11.33142133740931,50.6581189201828,84.65238293241073,39.32669758277349,13.99763812268209,49.32501052754641,38.660143386455296,69.98819061341045,63.3226486502285,9.331758748454726,51.99122731281919,64.65575704286489,0.0564129634778165,0.05630859330306814,0.05575147505729877,0.056517890105954385,0.0544256722304028,0.054029209507264565
52,51.9793174696212,27.002242841361664,76.95639209788074,38.47819604894037,30.377523196531868,39.15325211997441,19.576626059987206,54.67954175375736,14.851233562748915,53.329429611689285,89.10740137649348,29.027411054463787,8.100672852408499,51.30426139858716,31.727635338599953,87.08223316339136,70.88088745857436,8.775728923442541,47.25392497238291,85.73212102132328,0.05621956752408693,0.054727180486211446,0.051762710217625435,0.05383789010256452,0.05370971584520975,0.05468686479026035
53,49.08821108973991,22.863002425358314,59.8472710546144,30.93229739901419,26.225208664381594,31.604738646818845,25.552767416576938,50.43309358534922,12.103942460483813,50.43309358534922,67.24412478046563,28.914973655600217,10.086618717069843,39.67403362047472,25.552767416576938,74.64097850631684,61.86459479802838,7.396853725851218,34.29450363803747,78.67562599314478,0.05612386132288327,0.05639123026017055,0.05126196553256735,0.054699910820609085,0.053897554211434,0.05518423004767954
54,49.49411816328106,24.74705908164053,58.85787024822612,31.435453428029863,26.084737950918395,30.76661399339093,26.084737950918395,50.831797032558924,11.370270388861865,50.16295759791999,66.88394346389332,27.42241682019626,9.363752084945066,39.46152664369706,25.415898516279462,72.90349837564372,61.53322798678186,7.357233781028265,34.779650601224525,78.25421385275519,0.05712652523976038,0.05714772407986092,0.0516967282331204,0.0548557210128724,0.05456241910555147,0.05577144768990122
55,49.08821108973991,22.863002425358314,59.8472710546144,30.93229739901419,26.225208664381594,31.604738646818845,25.552767416576938,50.43309358534922,12.103942460483813,50.43309358534922,67.24412478046563,28.914973655600217,10.086618717069843,39.67403362047472,25.552767416576938,74.64097850631684,61.86459479802838,7.396853725851218,34.29450363803747,78.67562599314478,0.05612386132288327,0.05639123026017055,0.05126196553256735,0.054699910820609085,0.053897554211434,0.05518423004767954
56,41.49544092589233,24.094126989227806,80.31375663075936,40.15687831537968,37.479753094354365,26.10197090499679,26.10197090499679,49.52681658896827,15.393470020895544,62.2431613888385,87.00656968332264,39.48759701012335,8.700656968332265,58.227473557300534,37.479753094354365,103.0693210094745,54.21178572576257,10.708500884101248,46.84969136794296,55.55034833627522,0.053995870625723426,0.05598680106202736,0.05537623505149773,0.055275986132548714,0.055324740014007424,0.054759061857867344
57,50.91913148350179,24.789577169599557,59.62898292146921,30.149485746810274,26.129554313902236,31.489462891112954,25.459565741750897,50.249142911350454,10.049828582270091,50.91913148350179,66.99885721513394,26.799542886053576,9.379840010118752,38.85933718477769,25.459565741750897,72.35876579234466,61.63894863792323,7.369874293664734,36.84937146832367,79.05865151385805,0.056666772488545965,0.05709275932756115,0.05150210729881997,0.05471074567609182,0.05436865954470568,0.0556703835129361
58,52.00556915421953,27.01588008011404,74.29367022031362,37.14683511015681,29.717468088125447,39.17302611616536,18.235719054076977,52.68096615622238,14.858734044062723,49.97937814821098,89.15240426437633,29.042071086122593,8.104764024034212,49.97937814821098,31.068262092131146,86.45081625636493,69.56589120629366,8.780161026037064,45.25159913419102,84.42462525035639,0.056409948395365825,0.054521383219915946,0.05163312610050413,0.05376952824816364,0.05368025071576307,0.05458876131743643
59,55.954390262409184,24.646576663204048,76.60422476401257,45.29641116480744,36.63680314800602,34.638432067205684,29.30944251840481,57.2866376496094,11.32410279120186,49.9592770200082,83.93158539361377,39.301297922406455,13.988597565602296,48.62702963280798,37.969050535206236,71.94135890881181,61.28337981121006,9.32573171040153,51.95764810080853,64.6139982792106,0.05613675152430588,0.056522988930603,0.05560082683824175,0.05672552420807219,0.054351844344741544,0.05453837055392634
60,50.91690112152287,24.788491335478238,59.62637105020441,30.148165137743803,26.12840978604463,31.488083588310197,25.458450560761435,50.246941896239676,10.049388379247935,51.58686034680606,66.99592252831957,26.798369011327825,9.37942915396474,38.857635066425345,26.12840978604463,71.68563710530194,60.966289500770806,7.369551478115152,36.84775739057576,79.05518858341709,0.05666942367497043,0.057072824450260004,0.05154782592801474,0.054813861557501446,0.054302436697697236,0.0556344024083606
61,56.60379984746743,24.639301110074058,76.58161155833828,45.28303987797394,36.62598813659657,34.628206965509484,29.300790509277256,57.26972690449646,11.320759969493485,50.61045633420617,83.9068091856576,39.28969636471268,13.9844681976096,48.612675163119086,37.95784225065463,71.25419510210605,61.265289246670626,9.3229787984064,51.94231044826423,63.92899747478674,0.056183324471271216,0.056563415877196925,0.05563911474443259,0.05673824348138035,0.054388527814963165,0.05456031658172714
