,Xc1.A,Xc1.R,Xc1.N,Xc1.D,Xc1.C,Xc1.Q,Xc1.E,Xc1.G,Xc1.H,Xc1.I,Xc1.L,Xc1.K,Xc1.M,Xc1.F,Xc1.P,Xc1.S,Xc1.T,Xc1.W,Xc1.Y,Xc1.V,Xc2.lambda1,Xc2.lambda2,Xc2.lambda3,Xc2.lambda4,Xc2.lambda5,Xc2.lambda6,Xc2.lambda7,Xc2.lambda8,Xc2.lambda9,Xc2.lambda10,Xc2.lambda11,Xc2.lambda12,Xc2.lambda13,Xc2.lambda14,Xc2.lambda15,Xc2.lambda16,Xc2.lambda17
10,31.492570797221767,15.956235870592362,37.79108495666612,19.315443422296017,16.37613681455532,19.315443422296017,15.956235870592362,31.492570797221767,6.298514159444353,31.492570797221767,41.99009439629569,16.796037758518274,5.878613215481396,25.19405663777741,15.956235870592362,45.349301947999344,38.630886844592034,4.618910383592525,22.254750030036714,49.548311387628914,0.03558004305065814,0.03576395511114112,0.03259394607404087,0.03450074378578424,0.03421728739472299,0.03507030462075377,0.033246134978643524,0.033772873597816826,0.03389125500078484,0.0337152572380903,0.03439223219222732,0.033850446553377274,0.03384151844325188,0.03365727268896358,0.0339469181536623,0.033432930358195806,0.03462593679492848
11,34.05461240740782,15.366105598464504,47.759517400632916,27.82511013776005,22.84150832204183,21.595607868112275,18.273206657633466,35.715813012647224,7.060102572267475,31.147511348238858,52.32781906504128,24.087408775971383,8.721303177506881,30.316911045619158,24.087408775971383,45.26771649277381,38.62291407181618,5.814202118337921,32.393411802168416,40.69941482836544,0.03497745076263245,0.03502126017544897,0.03454828084186626,0.03524662368577009,0.03388567123142816,0.03370768122048341,0.03431508841653406,0.03397902532296388,0.03499915127185425,0.033409242829444956,0.03429323696482638,0.034885588922790055,0.03479151605013564,0.03310418574421761,0.03412245512820077,0.03471848439559074,0.03469490572596075
12,34.46537973207671,15.36408494080528,47.75323697817858,27.821451109025777,22.83850464173758,21.59276802491553,18.270803713390062,35.71111634889876,7.059174161991615,31.143415420551243,52.32093790652609,24.08424125855963,8.720156317754348,30.312924342669877,24.08424125855963,44.84651820559379,38.617835121483544,5.813437545169566,32.38915203737329,40.69406281618696,0.03497064194380823,0.03502827022536987,0.034552298055195635,0.035270424714641424,0.03388099368787687,0.0337205270621342,0.034326895548531064,0.03396241561260139,0.03500180424518774,0.03339176571435058,0.03427764376978119,0.034896599800784626,0.03478678288883207,0.03313310414551758,0.034117932698267586,0.03471267156719835,0.03472368937923847
13,34.834356846015446,15.34370480122109,46.031114403663274,27.784546531940894,22.393515115295646,21.564125666580992,17.417178423007723,38.15191464087406,6.220420865359902,31.931493775514163,52.6662299933805,24.881683461439607,9.123283935861188,29.4433254293702,23.2229045640103,46.031114403663274,39.39599881394604,5.805726141002575,31.931493775514163,40.640082987018026,0.0350409547344485,0.035273348620206216,0.0347593902635732,0.03520926207970562,0.03402745650101589,0.03406295812941373,0.03415970364472217,0.03404754562023921,0.03465016956777641,0.03365185431782085,0.03387981472613109,0.03496824800763579,0.034772019561553916,0.03314045211857118,0.0342601212522226,0.03494547329457447,0.03445650320306243
14,32.19648554033161,17.79279464070957,48.718366278133345,23.723726187612762,19.0637085436174,24.571002122884646,12.709139029078266,35.1619513137832,8.472759352718843,33.46739944323943,55.92021172794436,17.79279464070957,5.083655611631306,32.19648554033161,19.910984478889283,54.22565985740059,44.905624569409866,5.507293579267248,29.65465773451595,53.37838392212871,0.035578118763455915,0.03454292236907966,0.03248363599563391,0.03404883316491076,0.03400516229670503,0.034627783961728595,0.03370595087226679,0.033274570783254694,0.03473684743755684,0.03363312948224685,0.033365339711019695,0.03463743371959612,0.03385122736910486,0.032562668651279755,0.03460232596310496,0.03348855843638197,0.03321752338673148
15,34.52323334911205,14.973932536964261,47.83339560419139,27.868152221572377,22.87684137591762,21.629013664503933,18.301473100734096,35.77106106052574,7.071023698010901,31.19569278534221,53.6565915907886,24.12466908733131,8.73479397989582,30.779750214870983,23.29278394638885,44.92179761089278,39.098601624295576,5.823195986597213,32.02757792628467,40.34642933570926,0.035071012860961426,0.03509568290403168,0.03459097992951604,0.035251485253609556,0.033761867528138305,0.03371042038488305,0.03435101196103906,0.03385026301434975,0.03490407089673458,0.03338704777099239,0.034190535374920485,0.034893874039759756,0.03469400995370095,0.03310838841477902,0.03394207954228361,0.03458660990188565,0.034668089797185185
16,30.81144930238587,14.772612679226102,37.56464367003209,19.415433806982875,16.460911271137658,19.837508454960766,16.038836623159767,31.655598598341648,7.175269015624107,32.077673246319534,42.62953944576675,18.14920986304921,6.3311197196683295,24.902404230695428,16.038836623159767,46.00613662958986,38.408792965987864,4.642821127756775,21.94788169485021,49.38273381341297,0.03564113376586951,0.03570538075106772,0.03238403405968416,0.03444790284793641,0.03403253242733344,0.03486460660295743,0.03309050035361947,0.03364207703725833,0.0334927007154208,0.03364637628329972,0.03421944604776727,0.03373982479555753,0.03374664254982754,0.033503596222449805,0.03398963853157446,0.03318659159769102,0.0345923674327967
17,34.46920186172774,15.365788781734052,48.17382428867973,27.824536442599502,22.841037378253322,21.595162612166778,18.272829902602655,35.715076627814284,7.059957007823754,31.14686915216362,52.32674017563488,24.086912144339866,8.721123362605814,30.31628597477259,24.086912144339866,44.4361999904201,38.62211774868289,5.814082241737209,32.39274391825016,40.69857569216046,0.034975908611808756,0.03504195218544491,0.0345348424762244,0.03524113288569039,0.03389935192269145,0.033697027684907406,0.03430557512118496,0.03397938820715112,0.035011996809014276,0.03340250103994189,0.03425723427019954,0.03489422495753364,0.03477305248597913,0.03315247043361969,0.034112212639974424,0.03471741673155692,0.0347121228415621
18,34.46153636634965,15.362371633192012,47.33271259956458,27.818348633077427,22.83595783312326,21.59036013313472,18.26876626649861,35.70713406633819,7.058386966601735,31.139942499713538,52.31510339951875,24.081555533111803,8.719183899919791,30.30954403305451,24.081555533111803,45.25671643291701,38.61352869964479,5.812789266613194,32.38554019970208,40.68952486629236,0.03494137938656301,0.03503672979743799,0.03455786239376212,0.035275915927411146,0.033852288029313886,0.033726998127411395,0.03436355601010441,0.03398376450689685,0.03500684845999487,0.03338647837173704,0.03428642317551694,0.03491386523373148,0.03481027826139759,0.03311097617847299,0.03412442801198049,0.034701203778890036,0.034721771019864
19,34.46537973207671,15.36408494080528,47.75323697817858,27.821451109025777,22.83850464173758,21.59276802491553,18.270803713390062,35.71111634889876,7.059174161991615,31.143415420551243,52.32093790652609,24.08424125855963,8.720156317754348,30.312924342669877,24.08424125855963,44.84651820559379,38.617835121483544,5.813437545169566,32.38915203737329,40.69406281618696,0.03497064194380823,0.03502827022536987,0.034552298055195635,0.035270424714641424,0.03388099368787687,0.0337205270621342,0.034326895548531064,0.03396241561260139,0.03500180424518774,0.03339176571435058,0.03427764376978119,0.034896599800784626,0.03478678288883207,0.03313310414551758,0.034117932698267586,0.03471267156719835,0.03472368937923847
20,30.812028994188825,14.772890613652176,37.565350417572674,19.415799092228575,16.46122096949814,19.837881681190066,16.03913838053665,31.656194172111807,7.175404012345343,32.0782767610733,42.208258896149076,18.149551325344103,6.331238834422361,24.902872748727955,16.03913838053665,46.42908478576398,38.409515595495655,4.642908478576398,21.94829462599752,49.383662908494415,0.035604814656216184,0.03572484703938612,0.0323898763444555,0.03441686377375024,0.034068175064006875,0.03492780029674832,0.033106758348327735,0.03365161743494368,0.03355603005511647,0.03364761394504953,0.03422228557202073,0.03371930795893708,0.03370990448427571,0.03349071283760579,0.03394846257739066,0.03312355147744646,0.0346087891728322
21,34.46537973207671,15.36408494080528,47.75323697817858,27.821451109025777,22.83850464173758,21.59276802491553,18.270803713390062,35.71111634889876,7.059174161991615,31.143415420551243,52.32093790652609,24.08424125855963,8.720156317754348,30.312924342669877,24.08424125855963,44.84651820559379,38.617835121483544,5.813437545169566,32.38915203737329,40.69406281618696,0.03497064194380823,0.03502827022536987,0.034552298055195635,0.035270424714641424,0.03388099368787687,0.0337205270621342,0.034326895548531064,0.03396241561260139,0.03500180424518774,0.03339176571435058,0.03427764376978119,0.034896599800784626,0.03478678288883207,0.03313310414551758,0.034117932698267586,0.03471267156719835,0.03472368937923847
22,32.83110057037756,16.62873924993149,47.327950172881934,23.877164051183676,19.187006826844026,23.877164051183676,11.938582025591838,34.53661228831925,10.659448237135571,34.53661228831925,55.85550876259039,19.187006826844026,5.116535153825073,31.551966781921287,20.466140615300294,57.56102048053208,43.91692673699855,5.542913083310497,28.993699205008753,52.87086325619243,0.03537603339452475,0.03459216606054564,0.032405366161289514,0.03398178803583937,0.033853463222837825,0.03421464591314247,0.03370213362040241,0.03308742628861502,0.034497042012118,0.0332058490816096,0.033382660368645234,0.03466376757590717,0.033923895635617325,0.032284942336668725,0.034303821098140154,0.03310139402915863,0.033045675679515316
23,31.55065171225527,15.564988178045933,38.28145741086973,18.50971567118976,16.40633889037274,19.351066383516564,16.40633889037274,31.55065171225527,6.730805698614457,31.971327068418674,42.06753561634036,16.827014246536145,5.88945498628765,24.819846013640813,15.985663534209337,45.01226310948418,38.28145741086973,4.62742891779744,23.137144588987198,49.639692027281626,0.03571227671546131,0.03593592069616089,0.032396876839935446,0.034345140430440846,0.034160544149971196,0.035013518606202026,0.033239321500976575,0.033699118127209375,0.03360043434017449,0.03375220183027117,0.034259805712560584,0.033657647026003955,0.033957390675782705,0.033527700360816,0.033975317355408076,0.03338179669437094,0.03470963277485072
24,30.771406023498134,14.753413846882667,37.51582378207307,19.390201055902935,16.4395182865264,19.811727165813867,16.01799217661547,31.61445824332,7.165943868485868,32.03598435323094,42.15261099109334,18.547148836081067,6.322891648664,24.87004048474507,16.01799217661547,46.36787209020267,37.937349891984006,4.636787209020267,21.919357715368534,49.3185548595792,0.035628545607946045,0.03579224851372348,0.032496050085319264,0.03445066836849084,0.03407175863394676,0.03497573462106346,0.033071779496857724,0.03371852892594997,0.033561625669232986,0.03374920644266174,0.03426141937847772,0.033726569258813135,0.03376425695159767,0.03351763276221469,0.03399018915827934,0.03304485359695612,0.0346528226175358
25,31.286828418452934,14.797824251970983,38.051548076496815,18.602979059620665,16.48900416648195,19.87136399550389,16.06620918785421,32.13241837570842,7.1875146366716205,31.709623397080676,42.70229284140198,18.180184080992923,5.919129700788393,24.522108760409058,16.06620918785421,46.507447649051656,38.8971380337523,4.650744764905166,21.9853388886426,49.46701249944586,0.03548583458312138,0.03566108982675244,0.03230103503689832,0.034289153780359495,0.03404083224242812,0.034921046277180054,0.03301371353447288,0.03386979118427137,0.0335720843841773,0.033608548416784643,0.03407368336375789,0.033715175509403346,0.03382067266147598,0.033341422554395525,0.03383599678945003,0.03315290345336034,0.03450203777396845
26,30.844191102725315,14.78831080267652,37.60456175537744,19.436065626374855,16.478403465839552,19.858588792165612,16.055880300048795,31.68923743430683,7.182893818442881,32.11176060009759,42.252316579075774,17.745972963211823,6.7603706526521234,24.92886678165471,16.055880300048795,46.47754823698335,38.44960808695895,4.647754823698335,21.9712046211194,49.43521039751865,0.03565662759954558,0.03566824384758781,0.03252927805118175,0.03437056870105808,0.03406944667965519,0.03487546666851267,0.03302519965229783,0.03360424079960274,0.0335566490497845,0.033567680731021024,0.034196995582342626,0.03367987808789803,0.03362238220602786,0.03344777247444946,0.03397859502884951,0.033077467296842,0.03455034175258549
27,31.976470280093558,15.56749211004555,37.8668727001108,18.512693320054165,16.408978170048012,19.354179380056628,16.408978170048012,31.55572725009233,6.7318884800196965,31.976470280093558,42.0743030001231,16.829721200049242,5.890402420017234,24.82383877007263,15.988235140046779,45.01950421013172,38.708358760113256,4.628173330013541,23.140866650067707,49.226934510144034,0.03566045879929949,0.035965625074005726,0.03237850742723486,0.03433446411840787,0.034148989137075994,0.035059417620756435,0.033186809045577345,0.03370051246457623,0.03365964460109897,0.03376844310798451,0.03426950509780184,0.033623310509476784,0.03395893472422079,0.03353500712681555,0.0339730738833791,0.033334939883338355,0.03469932737771903
28,31.286828418452934,14.797824251970983,38.051548076496815,18.602979059620665,16.48900416648195,19.87136399550389,16.06620918785421,32.13241837570842,7.1875146366716205,31.709623397080676,42.70229284140198,18.180184080992923,5.919129700788393,24.522108760409058,16.06620918785421,46.507447649051656,38.8971380337523,4.650744764905166,21.9853388886426,49.46701249944586,0.03548583458312138,0.03566108982675244,0.03230103503689832,0.034289153780359495,0.03404083224242812,0.034921046277180054,0.03301371353447288,0.03386979118427137,0.0335720843841773,0.033608548416784643,0.03407368336375789,0.033715175509403346,0.03382067266147598,0.033341422554395525,0.03383599678945003,0.03315290345336034,0.03450203777396845
29,34.46537973207671,15.36408494080528,47.75323697817858,27.821451109025777,22.83850464173758,21.59276802491553,18.270803713390062,35.71111634889876,7.059174161991615,31.143415420551243,52.32093790652609,24.08424125855963,8.720156317754348,30.312924342669877,24.08424125855963,44.84651820559379,38.617835121483544,5.813437545169566,32.38915203737329,40.69406281618696,0.03497064194380823,0.03502827022536987,0.034552298055195635,0.035270424714641424,0.03388099368787687,0.0337205270621342,0.034326895548531064,0.03396241561260139,0.03500180424518774,0.03339176571435058,0.03427764376978119,0.034896599800784626,0.03478678288883207,0.03313310414551758,0.034117932698267586,0.03471267156719835,0.03472368937923847
30,34.46537973207671,15.36408494080528,47.75323697817858,27.821451109025777,22.83850464173758,21.59276802491553,18.270803713390062,35.71111634889876,7.059174161991615,31.143415420551243,52.32093790652609,24.08424125855963,8.720156317754348,30.312924342669877,24.08424125855963,44.84651820559379,38.617835121483544,5.813437545169566,32.38915203737329,40.69406281618696,0.03497064194380823,0.03502827022536987,0.034552298055195635,0.035270424714641424,0.03388099368787687,0.0337205270621342,0.034326895548531064,0.03396241561260139,0.03500180424518774,0.03339176571435058,0.03427764376978119,0.034896599800784626,0.03478678288883207,0.03313310414551758,0.034117932698267586,0.03471267156719835,0.03472368937923847
31,34.438179970468916,15.351959745871687,47.71555056149308,27.799494674956836,22.820480703322776,21.57572721041426,18.256384562658223,35.68293346337743,7.053603126481586,31.118837322712878,52.279646702157635,24.06523419623129,8.713274450359606,30.703919491743374,24.06523419623129,44.39620791373704,38.58735828016397,5.808849633573071,32.36359081562139,40.66194743501149,0.03496053715950071,0.03508737945052487,0.034576436142479655,0.03530703546121377,0.03385877999072492,0.033794906994789486,0.034392750927411245,0.03401995021138788,0.034958682136991076,0.03341497956691442,0.034264173072769674,0.034974878410467834,0.03473539786493769,0.03318319986862429,0.03407221929234649,0.03471061130846243,0.034770251170948646
32,34.43395341448757,15.350075618506505,47.294827581344364,27.796082876755023,22.817679973455615,21.573079247630762,18.254143978764493,35.678554140312414,7.467604354949111,31.529885054229577,51.85836357603549,24.47714760788875,8.712205080773963,30.70015123701301,24.062280699280468,44.39075922108638,38.99748940917869,5.808136720515975,31.944751962837863,40.24209013500354,0.03494173566958443,0.03511723838866349,0.034847395324740266,0.03527347312354218,0.03397503732213463,0.033773866077924576,0.03412858491107548,0.0338703364524003,0.034975108162030255,0.03357044816175639,0.034332992919217355,0.03479148181401434,0.03474114953872431,0.033355956044076984,0.03424511350514745,0.034535536384904565,0.0346576375917791
33,30.958798975805532,16.734485932867855,38.07095549727437,19.244658822798034,16.31612378454616,18.82629667447634,15.897761636224462,31.795523272448925,5.857070076503749,30.540436827483838,42.672939128813034,16.31612378454616,6.275432224825446,24.68336675098009,15.479399487902766,45.60147416706491,38.07095549727437,4.60198363153866,22.17319386104991,49.36673350196018,0.03579626767733501,0.03568525175296872,0.032938573786771015,0.034769478502675116,0.03424596589734655,0.03540124030292614,0.033193925518559625,0.033822454070155814,0.03384894946914394,0.033942090435017155,0.034698079948806394,0.03369079023128211,0.03415168344985264,0.03338816583611528,0.03386806598779756,0.0337516571200732,0.03444521169147723
34,32.19648554033161,17.79279464070957,48.718366278133345,23.723726187612762,19.0637085436174,24.571002122884646,12.709139029078266,35.1619513137832,8.472759352718843,33.46739944323943,55.92021172794436,17.79279464070957,5.083655611631306,32.19648554033161,19.910984478889283,54.22565985740059,44.905624569409866,5.507293579267248,29.65465773451595,53.37838392212871,0.035578118763455915,0.03454292236907966,0.03248363599563391,0.03404883316491076,0.03400516229670503,0.034627783961728595,0.03370595087226679,0.033274570783254694,0.03473684743755684,0.03363312948224685,0.033365339711019695,0.03463743371959612,0.03385122736910486,0.032562668651279755,0.03460232596310496,0.03348855843638197,0.03321752338673148
35,25.039377892287995,15.023626735372797,47.992140960218656,27.96063864638826,23.370086032802128,16.275595629987198,16.275595629987198,30.46457643561706,11.267720051529597,33.38583718971733,55.503954327905056,25.039377892287995,5.425198543329065,37.559066838431995,21.283471208444794,64.68505955507732,35.88977497894613,6.259844473071999,30.46457643561706,36.72442090868906,0.03404606481887012,0.035204805806400966,0.035225080140525424,0.03523687461699789,0.0337888000962877,0.03403371629479616,0.03368011837211493,0.033579800121033655,0.03417676259674013,0.03325620525945045,0.0348630789353046,0.034172251623101786,0.035586742683160456,0.033190702596301296,0.03369149478626701,0.03461673314034968,0.03432780324083103
36,34.455478774047386,15.359671260719917,47.739518783318665,27.813458769411742,22.831943765935012,21.58656501506583,18.26555501274801,35.700857524916565,7.057146254925367,31.134468771729562,52.721033786795395,24.077322516804195,8.717651256084277,30.304216271150107,23.662196266514467,44.83363503129057,38.60674127694466,5.811767504056185,32.379847522598745,40.682372528393294,0.035001962555480666,0.03500051647009055,0.03457671627635077,0.03525941578523938,0.03392165350149556,0.03371532603001855,0.03434067285224451,0.0339493788682203,0.0349557348703422,0.033408650504810566,0.03428026317700406,0.03486499980522698,0.034840917245322275,0.03314286301819621,0.03416263450694763,0.034674011099462505,0.0347780331438199
37,25.039377892287995,15.023626735372797,47.992140960218656,27.96063864638826,23.370086032802128,16.275595629987198,16.275595629987198,30.46457643561706,11.267720051529597,33.38583718971733,55.503954327905056,25.039377892287995,5.425198543329065,37.559066838431995,21.283471208444794,64.68505955507732,35.88977497894613,6.259844473071999,30.46457643561706,36.72442090868906,0.03404606481887012,0.035204805806400966,0.035225080140525424,0.03523687461699789,0.0337888000962877,0.03403371629479616,0.03368011837211493,0.033579800121033655,0.03417676259674013,0.03325620525945045,0.0348630789353046,0.034172251623101786,0.035586742683160456,0.033190702596301296,0.03369149478626701,0.03461673314034968,0.03432780324083103
38,25.94775613418266,15.484951241367071,51.05848787694007,26.366268329895284,23.436682959906918,16.740487828504943,16.740487828504943,30.969902482734142,8.788756109965094,37.66609761413612,53.98807324692844,22.599658568481672,5.859170739976729,38.08460980984874,22.599658568481672,64.45087813974402,32.64395126558464,6.696195131401977,28.4588293084584,37.2475854184235,0.03382268677316176,0.035221564778710655,0.03453837651984828,0.03478282401871801,0.03436964345746547,0.03436537325708795,0.03353876471273427,0.033668634989814476,0.03409640806838763,0.03344511051557704,0.03468719918954007,0.035173579675363345,0.034838685915253874,0.033078491166950004,0.03349030109033503,0.03461117862440481,0.033758981534023756
39,25.039377892287995,15.023626735372797,47.992140960218656,27.96063864638826,23.370086032802128,16.275595629987198,16.275595629987198,30.46457643561706,11.267720051529597,33.38583718971733,55.503954327905056,25.039377892287995,5.425198543329065,37.559066838431995,21.283471208444794,64.68505955507732,35.88977497894613,6.259844473071999,30.46457643561706,36.72442090868906,0.03404606481887012,0.035204805806400966,0.035225080140525424,0.03523687461699789,0.0337888000962877,0.03403371629479616,0.03368011837211493,0.033579800121033655,0.03417676259674013,0.03325620525945045,0.0348630789353046,0.034172251623101786,0.035586742683160456,0.033190702596301296,0.03369149478626701,0.03461673314034968,0.03432780324083103
40,34.474370991262376,14.95273922512585,47.35034087956519,27.828709113428665,22.84446270505338,21.59840110295956,18.275570164042705,35.72043259335619,7.0610157451983175,31.566893919710125,52.74994115530508,24.50587817451181,8.722431214656746,30.736186184980912,24.090524307147202,43.61215607328373,39.45861739963766,5.814954143104497,32.39760165443934,40.28932513436687,0.03515294432086048,0.03508790751521331,0.03474074712039791,0.035218327872606654,0.033914591746152405,0.033667541579442836,0.034199020128947225,0.033886538256886305,0.034752829732020554,0.03351506096577225,0.03427212894963185,0.0348419847435756,0.03461011095417473,0.033320378003850126,0.03412586028384605,0.03463882301008717,0.03470133745192754
41,32.73568748612813,17.00555194084578,48.46582303141047,24.65805031422638,19.131245933451503,24.65805031422638,12.32902515711319,34.01110388169156,9.353053567465178,33.585965083170414,56.118321404791075,18.280968336409213,5.101665582253734,32.31054868760698,19.981523530493792,54.84290500922764,44.639573844720175,5.526804380774879,29.759715896480113,53.99262741218535,0.03539840035953471,0.03449343058209541,0.03266111477147761,0.03393127849377091,0.033906590905276306,0.03448214119769789,0.033565322556305933,0.033210212775064495,0.03443345138793247,0.03362396207800604,0.03341471795712868,0.03449294115363131,0.033757389151574696,0.03236551656895488,0.034470417975231614,0.03338893974975244,0.033265373815420045
